,lat,lon,timestamp,amenity,tags,name,weight,vancouver
3190,49.2087716,-123.1408605,2019-05-29T17:48:57.000-07:00,bank,"{'brand:wikidata': 'Q735261', 'addr:province': 'BC', 'official_name': 'Royal Bank of Canada', 'addr:housenumber': '8585', 'brand:wikipedia': 'en:Royal Bank of Canada', 'addr:street': 'Granville Street', 'brand': 'RBC', 'addr:city': 'Vancouver'}",RBC,2,True
3191,49.2861746,-123.1169768,2019-07-17T18:32:17.000-07:00,restaurant,"{'addr:housenumber': '911', 'website': 'http://donnellygroup.ca/the-butcher-bullock/', 'phone': '+1-604-662-8866', 'opening_hours': 'Mo-Fr 11:30-03:00; Sa-Su 11:00-03:00', 'cuisine': 'burger', 'addr:street': 'West Pender Street', 'addr:postcode': 'V6C 1L6', 'operator': 'Donnelly Group', 'email': 'butcherandbullock@donnellygroup.ca', 'addr:city': 'Vancouver'}",The Butcher & Bullock,5,True
3200,49.2772057,-123.1265215,2019-02-17T05:42:30.000-08:00,fast_food,"{'addr:housenumber': '708', 'addr:street': 'Davie Street'}",Numero Uno Pizza,5,True
3201,49.2789586,-123.1212246,2019-06-13T21:12:51.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '960', 'outdoor_seating': 'yes', 'addr:street': 'Seymour Street', 'brand': 'Starbucks'}",Starbucks,5,True
3202,49.2783848,-123.1220442,2019-06-16T21:58:26.000-07:00,cafe,"{'opening_hours': 'Mo-Th, Su 09:00-23:00; Fr, Sa 09:00-00:00', 'addr:housenumber': '1002', 'website': 'http://www.nerowafflebar.com', 'addr:street': 'Seymour Street'}",Nero Belgian Waffle Bar,5,True
3207,49.2777635,-123.1236147,2015-09-15T03:34:50.000-07:00,community_centre,"{'addr:housenumber': '609', 'addr:street': 'Helmcken Street'}",Gathering Place,2,True
3211,49.277516,-123.1270838,2017-09-17T19:14:05.000-07:00,fast_food,"{'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'sushi', 'addr:housenumber': '738', 'addr:street': 'Davie Street'}",Sushi Howe,5,True
3215,49.2098852,-123.0817139,2018-10-25T14:20:56.000-07:00,bar,"{'website': 'http://www.dogwoodbrew.com/brewerylounge/', 'product': 'beer', 'wifi': 'free', 'shop': 'alcohol', 'addr:postcode': 'V5X 4R6', 'addr:city': 'Vancouver', 'addr:housenumber': '8284', 'phone': '+1-604-325-3693', 'opening_hours': 'We-Th 15:30-20:00; Fr-Su 12:00-20:00', 'outdoor_seating': 'no', 'addr:street': 'Sherbrooke Street', 'email': 'tastingroom@dogwoodbrewing.ca'}",Dogwood Lounge,5,True
3219,49.2834485,-123.1221671,2019-07-14T20:19:12.000-07:00,pharmacy,"{'brand:wikidata': 'Q1820137', 'opening_hours': 'Mo-Su 08:00-00:00', 'brand': 'Shoppers Drug Mart', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'healthcare': 'pharmacy'}",Shoppers Drug Mart,0,True
3223,49.2803131,-123.1216797,2019-07-23T23:08:00.000-07:00,pub,{'outdoor_seating': 'yes'},Cinema Public House,5,True
3224,49.2818072,-123.1240096,2015-09-16T05:45:07.000-07:00,restaurant,"{'addr:housenumber': '990', 'addr:street': 'Smithe Street'}",Kamei Baru,5,True
3225,49.2801553,-123.1209311,2015-09-16T05:45:06.000-07:00,fast_food,"{'addr:housenumber': '675', 'addr:street': 'Smithe Street'}",Pizza Garden,5,True
3226,49.2817082,-123.1238709,2015-09-16T05:45:07.000-07:00,restaurant,"{'addr:housenumber': '970', 'addr:street': 'Smithe Street'}",Pacifico,5,True
3227,49.2797272,-123.1298642,2019-06-15T00:48:06.000-07:00,post_office,"{'addr:province': 'BC', 'addr:housenumber': '1027', 'opening_hours': 'Mo-Fr 09:30-18:00', 'building:levels': '1', 'addr:street': 'Davie Street', 'operator': 'FedEx', 'addr:city': 'Vancouver'}",Mailbox Plus,1,True
3228,49.2795601,-123.1301791,2019-06-24T19:38:32.000-07:00,veterinary,"{'opening_hours': 'Mo-Sa 09:00-18:00', 'addr:housenumber': '1032', 'addr:street': 'Davie Street'}",Urban Animal Hospital,0,True
3229,49.2794471,-123.1300198,2015-09-16T18:51:50.000-07:00,fast_food,"{'addr:housenumber': '1028', 'addr:street': 'Davie Street'}",Donair King,5,True
3230,49.2793851,-123.1299155,2018-03-17T03:37:30.000-07:00,nightclub,"{'addr:province': 'BC', 'addr:housenumber': '1022', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Celebrities,5,True
3242,49.2829389,-123.115118,2016-08-11T00:50:58.000-07:00,bar,"{'addr:housenumber': '579', 'website': 'http://www.therailwayclub.com', 'addr:street': 'Dunsmuir Street', 'disused': 'yes'}",Railway Club,5,True
3248,49.2784178,-123.1182179,2015-09-18T00:07:13.000-07:00,cafe,"{'addr:housenumber': '898', 'addr:street': 'Homer Street'}",Homer St Cafe and Bar,5,True
3252,49.2802018,-123.1306708,2015-11-15T04:05:57.000-08:00,restaurant,"{'cuisine': 'japanese', 'addr:housenumber': '1063', 'addr:street': 'Davie Street'}",Kadoya,5,True
3253,49.2802263,-123.1307093,2015-09-18T07:06:51.000-07:00,fast_food,"{'addr:housenumber': '1067', 'addr:street': 'Davie Street'}",Fat Burger,5,True
3269,49.2255047,-123.1013836,2016-10-27T04:34:35.000-07:00,cafe,{'name:en': 'Roots Café'},Roots Café,5,True
3270,49.2760877,-123.1513261,2016-10-28T04:07:08.000-07:00,bicycle_rental,"{'ref': '0155', 'capacity': '30', 'network': 'Mobi'}",Arbutus & McNicoll,4,True
3271,49.2759635,-123.1460073,2016-10-28T04:07:08.000-07:00,bicycle_rental,"{'ref': '0147', 'capacity': '16', 'network': 'Mobi'}",Chestnut & McNicoll,4,True
3273,49.2701699,-123.0568935,2018-02-12T04:12:13.000-08:00,restaurant,"{'addr:province': 'British Columbia', 'wheelchair': 'no', 'phone': '+1-604-251-1151', 'level': '0', 'cuisine': 'vietnamese', 'addr:street': 'Nanaimo Street', 'addr:postcode': 'V5N 1C3', 'addr:city': 'Vancouver'}",Song Huong,5,True
3278,49.2815126,-123.1201536,2016-10-28T23:44:33.000-07:00,bicycle_rental,"{'ref': '0063', 'capacity': '32', 'network': 'Mobi'}",Robson & Granville,4,True
3279,49.2823936,-123.1020273,2016-10-28T23:44:33.000-07:00,bicycle_rental,"{'ref': '0167', 'capacity': '14', 'network': 'Mobi'}",Cordova & Columbia,4,True
3282,49.290792,-123.1362563,2019-03-27T03:46:31.000-07:00,cafe,"{'addr:housenumber': '866', 'website': 'https://trueconfections.ca/', 'phone': '+1-604-682-1292', 'opening_hours': 'Mo-Su 12:00-00:00', 'name:en': 'True Confections', 'addr:street': 'Denman Street', 'addr:postcode': 'V6G 2L9'}",True Confections,5,True
3283,49.2630575,-123.1164431,2019-07-05T16:10:44.000-07:00,restaurant,"{'addr:housenumber': '546', 'website': 'https://www.yolks.ca/', 'phone': '+1-604-559-9655', 'opening_hours': 'Mo-Fr 08:00-15:00; Sa-Su 09:00-15:00', 'cuisine': 'breakfast', 'name:en': 'Yolks', 'addr:street': 'Broadway west', 'addr:postcode': 'V5Z 1E9'}",Yolks,5,True
3320,49.2906033,-123.1333902,2016-12-24T08:27:10.000-08:00,restaurant,"{'addr:housenumber': '780', 'name:en': 'Marutama Ra-men', 'addr:street': 'Bidwell Street', 'addr:postcode': 'V6G 2J6'}",Marutama Ra-men,5,True
3340,49.2901947,-123.1338172,2016-12-25T18:46:12.000-08:00,restaurant,{'name:en': 'Snowy Village'},Snowy Village,5,True
3341,49.2901644,-123.1337321,2016-12-25T18:46:09.000-08:00,restaurant,"{'cuisine': 'noodles', 'addr:housenumber': '1690', 'name:en': 'Hokkaido Ramen Santouka', 'addr:street': 'Robson Street', 'addr:postcode': 'V6G 1C7'}",Hokkaido Ramen Santouka,5,True
3342,49.2772339,-123.1296372,2017-10-04T21:06:00.000-07:00,bicycle_rental,"{'ref': '0196', 'capacity': '22', 'network': 'Mobi'}",Drake & Hornby,4,True
3343,49.2786956,-123.1290885,2019-03-22T02:50:32.000-07:00,dentist,"{'owner': 'Albertina Chan', 'website': 'https://www.dolcedental.ca/', 'phone': '+1-604-687-6480', 'addr:unit': '602'}",Dolce Dental,0,True
3346,49.2886688,-123.1182129,2016-12-14T23:36:09.000-08:00,bicycle_rental,"{'ref': '0201', 'capacity': '22', 'network': 'Mobi'}",Shaw Tower,4,True
3349,49.281865,-123.1329789,2019-06-28T21:20:14.000-07:00,clinic,"{'opening_hours': 'Mo, We-Fr 09:00-16:00; Tu 10:00-16:00', 'addr:housenumber': '1170', 'name:en': 'Qmunity', 'addr:street': 'Bute Street'}",Bute Street Clinic,5,True
3350,49.2359963,-123.0408229,2019-05-27T03:58:26.000-07:00,pharmacy,"{'dispensing': 'yes', 'healthcare': 'pharmacy'}",Medicine Shoppe Pharmacy,0,True
3354,49.2820425,-123.1330451,2016-12-30T22:06:17.000-08:00,bicycle_rental,"{'ref': '0187', 'capacity': '20', 'network': 'Mobi'}",Bute & Davie,4,True
3390,49.254981,-123.1149488,2019-04-22T02:02:52.000-07:00,kindergarten,{},Westside Montessori,0,True
3393,49.2711559,-123.1358083,2019-03-22T02:47:38.000-07:00,restaurant,"{'wheelchair': 'yes', 'cuisine': 'steak', 'website': 'https://www.kegsteakhouse.com/', 'phone': '+1-604-685-4735'}",The Keg,5,True
3394,49.2706361,-123.1366509,2017-08-18T11:56:18.000-07:00,restaurant,"{'wheelchair': 'yes', 'addr:housenumber': '1517', 'website': 'http://www.whet.ca/', 'addr:street': 'Anderson Street', 'phone': '+1-604-696-0739'}",Vancouver Fish Company,5,True
3395,49.2707436,-123.1363777,2018-03-17T01:49:08.000-07:00,restaurant,"{'addr:housenumber': '1511', 'website': 'http://www.tonysfishandoystercafe.com', 'phone': '+1-604-683-7127', 'cuisine': 'fish_and_chips', 'addr:street': 'Anderson Street', 'addr:postcode': 'V6H 3R5'}",Tony's Fish and Oyster Café,5,True
3396,49.2721896,-123.1341177,2018-06-20T15:09:43.000-07:00,restaurant,"{'wheelchair': 'yes', 'addr:housenumber': '1535', 'website': 'https://www.vancouverdine.com/sandbar/', 'phone': '+1-604-669-9030', 'opening_hours': 'Mo-Th 11:30-22:30; Fr 11:30-23:30; Sa 11:00-23:30; Su 11:00-22:30', 'cuisine': 'seafood', 'addr:street': 'Johnston Street', 'addr:postcode': 'V6H 3R9', 'email': 'info@vancouverdine.com', 'capacity': '300'}",The Sandbar,5,True
3413,49.2763417,-123.119189,2017-05-09T04:08:15.000-07:00,dentist,"{'addr:housenumber': '1010', 'name:en': 'Yaletown Laser Centre', 'addr:street': 'Mainland Street'}",Yaletown Laser Centre,0,True
3414,49.2764454,-123.1195159,2017-05-09T04:08:18.000-07:00,fast_food,"{'addr:housenumber': '1025', 'name:en': 'Tacofino', 'addr:street': 'Mainland Street'}",Tacofino,5,True
3415,49.2763998,-123.1196013,2019-05-12T02:52:40.000-07:00,restaurant,"{'addr:housenumber': '1035', 'name:en': 'West Oak', 'addr:street': 'Mainland Street', 'happy_hours': '15:00-18:00'}",West Oak,5,True
3416,49.2760785,-123.1195802,2017-05-09T04:08:27.000-07:00,dentist,"{'addr:housenumber': '1026', 'name:en': 'Enamel', 'addr:street': 'Mainland Street'}",Enamel,0,True
3417,49.2760414,-123.1196355,2017-05-09T04:08:28.000-07:00,cafe,"{'addr:housenumber': '1026', 'name:en': 'Chasers', 'addr:street': 'Mainland Street'}",Chasers,5,True
3418,49.2759204,-123.1203048,2017-05-09T04:08:35.000-07:00,restaurant,"{'addr:housenumber': '1079', 'name:en': 'Wild Tale', 'addr:street': 'Mainland Street'}",Wild Tale,5,True
3419,49.2756829,-123.120168,2017-05-09T04:08:38.000-07:00,cafe,"{'addr:housenumber': '1066', 'name:en': 'Lime & Moon Pie Company'}",Lime & Moon Pie Company,5,True
3421,49.278575,-123.1141123,2017-12-26T10:04:49.000-08:00,restaurant,"{'addr:housenumber': '762', 'addr:street': 'Cambie Street'}",Fanny Bay Oyster Bar,5,True
3422,49.2773179,-123.1171798,2017-05-09T04:06:06.000-07:00,school,"{'addr:housenumber': '250', 'name:en': 'Vancouver English Centre', 'addr:street': 'Smithe Street'}",Vancouver English Centre,0,True
3423,49.2762885,-123.1197566,2017-05-09T22:07:41.000-07:00,restaurant,{'name:en': 'The Greek by Anatoli'},The Greek by Anatoli,5,True
3425,49.2764887,-123.1189668,2017-05-10T03:17:49.000-07:00,fast_food,"{'opening_hours': '24/7', 'addr:housenumber': '1000', 'name:en': 'Subway', 'addr:street': 'Mainland Street'}",Subway,5,True
3427,49.2764101,-123.1190813,2019-07-19T19:18:36.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '1002', 'name:en': 'Coffee House', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}",Coffee House,5,True
3432,49.2575621,-123.1148455,2017-05-10T00:27:01.000-07:00,restaurant,"{'name:en': ""Vji's""}",Vji's,5,True
3436,49.2781965,-123.1133537,2017-05-10T03:17:52.000-07:00,restaurant,"{'cuisine': 'italian', 'name:en': ""Frankie's""}",Frankie's,5,True
3437,49.2762596,-123.1155822,2017-05-10T03:17:56.000-07:00,cafe,"{'opening_hours': 'Mo-Sa 11:00-21:00', 'addr:housenumber': '910', 'name:en': 'Elements Diner', 'addr:street': 'Beatty Street'}",Elements Diner,5,True
3438,49.276166,-123.1157038,2017-05-10T03:17:58.000-07:00,cafe,"{'opening_hours': 'Mo-Fr 07:00-18:00; Sa-Su 08:00-18:00', 'addr:housenumber': '920', 'name:en': '7Days Coffee', 'addr:street': 'Beatty Street'}",7Days Coffee,5,True
3466,49.2904745,-123.1342291,2018-02-12T04:12:47.000-08:00,restaurant,"{'name:ko': '요기분식', 'addr:housenumber': '1706', 'internet_access': 'wlan', 'phone': '+1-604-681-4174', 'opening_hours': 'Mo-Sa 00:00-22:00', 'cuisine': 'diner;korean;asian', 'name:en': 'YOGI Korean snack bar', 'addr:street': 'Robson Street', 'addr:postcode': 'V6G 1E2', 'email': 'yogisnackbar@gmail.com'}",YOGI Korean snack bar,5,True
3487,49.2445391,-123.1486995,2017-10-31T19:03:39.000-07:00,toilets,"{'unisex': 'yes', 'opening_hours': 'dawn to dusk', 'toilets:disposal': 'flush', 'access': 'yes', 'operator': 'Vancouver Parks Board'}",Quilchena Park Washrooms,5,True
3488,49.2452874,-123.1754682,2017-03-10T00:47:42.000-08:00,toilets,"{'unisex': 'yes', 'opening_hours': 'dawn to dusk', 'toilets:disposal': 'flush', 'access': 'yes', 'operator': 'Vancouver Parks Board'}",Balaclava Park Washrooms,5,True
3489,49.2334472,-123.1633147,2017-03-10T00:51:00.000-08:00,toilets,"{'opening_hours': 'dawn to dusk', 'toilets:disposal': 'flush', 'access': 'yes', 'operator': 'Vancouver Parks Board'}",Elm Park Washrooms,5,True
3490,49.2232386,-123.1595326,2017-03-10T00:56:12.000-08:00,toilets,"{'opening_hours': 'sunrise-sunset', 'toilets:disposal': 'flush', 'access': 'yes', 'operator': 'Vancouver Parks Board'}",Maple Grove Park Washrooms,5,True
3510,49.2813842,-123.0495895,2011-09-11T05:02:06.000-07:00,cafe,{},Laughing Beans Coffee,5,True
3552,49.2808807,-123.0501855,2018-08-21T21:12:30.000-07:00,library,"{'addr:province': 'BC', 'toilets:wheelchair': 'yes', 'wheelchair': 'yes', 'addr:housenumber': '2674', 'website': 'https://www.vpl.ca/location/hastings-branch', 'opening_hours': 'Tu, We 10:00-21:00; Th-Sa 10:00-18:00; Su 13:00-17:00', 'addr:street': 'East Hastings Street', 'operator': 'Vancouver Public Library', 'addr:city': 'Vancouver'}",Hastings Branch,1,True
3553,49.2762976,-123.1214291,2019-04-18T23:39:18.000-07:00,bank,"{'opening_hours': 'Mo, Tu 09:30-17:00; We-Fr 09:30-19:00; Sa 09:00-16:00; Su 12:00-16:00', 'atm': 'yes'}",CIBC,2,True
3556,49.2832515,-123.105379,2016-06-04T21:24:34.000-07:00,bar,{},Gringo,5,True
3576,49.2198543,-123.0656999,2019-07-04T05:52:54.000-07:00,bus_station,"{'bus': 'yes', 'website': 'https://translink.ca/', 'ref': '61800', 'public_transport': 'station'}",54th Avenue Loop,5,True
3578,49.2138295,-123.1406243,2019-05-29T17:48:57.000-07:00,bus_station,"{'bus': 'yes', 'addr:housenumber': '7907', 'website': 'https://translink.ca/', 'phone': '+1-604-953-3333', 'public_transport': 'station', 'addr:street': 'Granville Street'}",63rd Avenue Loop,5,True
3579,49.2796709,-123.1221195,2016-06-07T20:57:19.000-07:00,fast_food,{},Harvey's,5,True
3580,49.2475507,-123.1013532,2018-12-20T02:09:24.000-08:00,restaurant,"{'cuisine': 'japanese', 'addr:housenumber': '4265', 'addr:street': 'Main Street', 'phone': '+1-604-620-7878'}",Restaurant Yugo,5,True
3581,49.2101764,-123.0647767,2019-05-29T17:56:38.000-07:00,bus_station,"{'bus': 'yes', 'website': 'https://translink.ca/', 'public_transport': 'station'}",Harrison Loop,5,True
3583,49.2781965,-123.1369457,2016-11-03T22:14:52.000-07:00,bicycle_rental,"{'ref': '0083', 'capacity': '36', 'network': 'Mobi'}",Aquatic Centre,4,True
3586,49.266316,-123.1161009,2019-04-27T02:49:46.000-07:00,bicycle_rental,"{'alt_name': '2nd & Cambie', 'ref': '0006', 'capacity': '26', 'network': 'Mobi'}",Olympic Village Station,4,True
3587,49.2635448,-123.1480813,2016-11-03T18:50:30.000-07:00,bicycle_rental,"{'ref': '0068', 'capacity': '16', 'network': 'Mobi'}",Cypress & Broadway,4,True
3614,49.2786045,-123.1184591,2019-07-17T21:24:14.000-07:00,restaurant,"{'addr:housenumber': '891', 'alt_name': 'Social Corner', 'website': 'http://persesocialcorner.com', 'phone': '+1-604-428-6111', 'level': '0', 'addr:street': 'Homer Street', 'addr:city': 'Vancouver'}",Per Se Social Corner,5,True
3615,49.2764803,-123.1148881,2016-11-05T01:58:55.000-07:00,restaurant,{'level': '0'},On Yogurt,5,True
3629,49.2806424,-123.1312774,2017-05-13T21:18:00.000-07:00,fast_food,"{'opening_hours': 'Mo-Th 10:00-19:00; Fr 10:00-18:00; Su 12:00-18:00', 'addr:housenumber': '1107', 'name:en': 'Fit Camp Foods', 'addr:street': 'Davie Street'}",Fit Camp Foods,5,True
3634,49.2108202,-123.0934412,2016-11-05T21:42:56.000-07:00,veterinary,"{'opening_hours': 'Mo 00:00-08:00,18:00-08:00; Tu-Fr 18:00-08:00; Sa 17:00-24:00; Su,PH 00:00-24:00', 'addr:housenumber': '580', 'addr:street': 'Southeast Marine Drive', 'phone': '+1-604-321-8080'}",Intercity Animal Emergency Clinic,0,True
3635,49.2646882,-123.1112692,2016-11-05T21:47:22.000-07:00,veterinary,"{'wheelchair': 'yes', 'addr:housenumber': '2303', 'website': 'http://animaler.com/', 'phone': '+1-604-879-3737', 'opening_hours': '24/7', 'addr:street': 'Alberta Street'}",Vancouver Animal Emergency and Referral Centre,0,True
3636,49.2885009,-123.1391648,2019-07-12T21:26:49.000-07:00,cafe,"{'addr:housenumber': '1789', 'addr:street': 'Comox Street', 'phone': '+1-778-865-5578'}",3 Quarters Full,5,True
3648,49.290566,-123.1370567,2018-02-10T15:24:55.000-08:00,restaurant,"{'addr:housenumber': '871', 'website': 'http://www.kingyo-izakaya.ca', 'phone': '+1-604-608-1677', 'cocktails': 'yes', 'opening_hours': 'Mo-Th, Su 11:30-14:30, 05:30-23:30; Fr, Sa 11:30-14:30, 05:30-00:00', 'reservation': 'recommended', 'cuisine': 'japanese', 'addr:street': 'Denman Street'}",Kingyo,5,True
3661,49.2683741,-123.1574339,2016-11-06T22:59:03.000-08:00,bicycle_rental,"{'ref': '0159', 'capacity': '18', 'network': 'Mobi'}",Vine & 4th,4,True
3677,49.2624804,-123.0703786,2017-04-06T04:12:37.000-07:00,clinic,"{'emergency': 'no', 'addr:housenumber': '1669', 'addr:street': 'East Broadway'}",Robert and Lily Lee Family Community Health Center,5,True
3688,49.2316788,-123.0298105,2018-12-10T19:46:31.000-08:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '3490', 'addr:street': 'Kingsway', 'addr:unit': '10', 'addr:city': 'Vancouver'}",Royal Nepalese Momo Palace,5,True
3689,49.2813362,-123.0625217,2018-08-21T00:16:08.000-07:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '2053', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",Koko Japanese Restaurant,5,True
3690,49.281335,-123.0630701,2018-08-21T00:16:08.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '2033', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",A&W,5,True
3691,49.2813234,-123.0632825,2018-08-21T00:16:08.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '2007', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",Yama Cafe,5,True
3692,49.2817275,-123.0638098,2018-08-21T00:16:09.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '323', 'addr:street': 'Semlin Drive', 'addr:city': 'Vancouver'}",Pallet Coffee Roasters,5,True
3693,49.2808974,-123.0659762,2018-08-21T00:16:09.000-07:00,fuel,"{'addr:province': 'BC', 'addr:housenumber': '1896', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",Shell,3,True
3694,49.2808984,-123.0625382,2018-08-21T00:16:09.000-07:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '2060', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",Gold Penny Restaurant,5,True
3695,49.2813135,-123.0608831,2018-08-21T00:16:09.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '2131', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",Mr Red Cafe,5,True
3696,49.2810313,-123.0585459,2018-08-21T00:16:09.000-07:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '2270', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",X-Site Grill & Bistro,5,True
3697,49.2810368,-123.0583381,2018-08-21T00:16:09.000-07:00,pharmacy,"{'addr:province': 'BC', 'addr:housenumber': '2280', 'dispensing': 'yes', 'addr:street': 'East Hastings Street', 'healthcare': 'pharmacy', 'addr:city': 'Vancouver'}",Pharmasave,0,True
3698,49.2810364,-123.059125,2018-08-21T00:36:44.000-07:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '2234', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",Chomp Vegan Eatery,5,True
3700,49.2914698,-123.1351134,2018-08-22T04:46:16.000-07:00,fast_food,{},Donair Town,5,True
3702,49.2336486,-123.0361183,2019-07-07T03:58:25.000-07:00,fast_food,"{'brand:wikidata': 'Q839466', 'addr:province': 'BC', 'addr:housenumber': '5522', 'brand:wikipedia': ""en:Domino's Pizza"", 'cuisine': 'pizza', 'short_name': ""Domino's"", 'addr:street': 'Joyce Street', 'takeaway': 'yes', 'brand': ""Domino's Pizza"", 'addr:city': 'Vancouver'}",Domino's Pizza,5,True
3703,49.2334477,-123.0363073,2018-08-22T06:07:37.000-07:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '5538', 'addr:street': 'Joyce Street', 'addr:city': 'Vancouver'}",Flip Side Desserts,5,True
